НА:2026-09-11T23:59:59
"контрагент","1.1.Себестоимость продуктовая","1.9.Ремонт/Обслуживание производ.оборудования","2.4.Маркетинг","2.5.1.Расходы по реализации Прочие","2.5.6.Акция ФЗ","2Себестоимость (прочее)","3.3.1.Админ.расходы ПРОЧИЕ","3050 ВФП","4-Подотчет","5-Дебит.задолж.","7- Основные средства","99Главная касса","Авансы выданные","В/групповая реализация товаров и услуг","Выручка","Денежные средства","Доход от возмещение расходов на содержание гост.туалетов","Доходы прочие (аренда,ЧЛ и проч.)","Задолженность перед поставщиками","Зарплата","Касса Взаиморасчеты","Крафт Расходы","Кристал Каспии","Начисл БонусыП","Расчеты с гостями","Текущие расчеты с сотрудниками","Торговая выручка","Торговые кассы","ФЗ Жусан Банк","ФЗ Каспи","Цой Д.Л.Каспи","итого"
"a8d32153-1b2e-4cd0-87ae-c5202d79f348",0,0,0,0,0,0,0,0,0,0,0,-775000,0,0,0,0,0,0,0,100000,0,0,0,0,0,-213641,0,0,0,-87821,0,-976462
"a8e4997e-c4c6-4888-8eb3-e0df6a0c5bf4",0,0,0,0,0,0,0,0,0,0,0,-136574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79279,0,-215853
"a8f5ccdc-917c-48e5-a0fc-9e482c6bcee9",0,0,0,0,0,0,0,0,0,0,0,-1498000,0,0,0,0,0,0,0,1500000,0,0,0,0,0,-242,0,0,0,0,0,1758
"a8fc3663-8a66-425c-9b37-1b61efaff936",0,0,0,0,0,0,0,0,0,0,0,-8739054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8739054
"a901ae3c-fdc0-4454-9300-b7f511bfa92c",0,0,0,0,0,0,0,0,0,0,0,-615925,0,0,0,0,0,0,0,720780,0,0,0,0,0,0,0,0,0,0,0,104855
"a9184b49-62b6-4344-99aa-06e5d2e8f6bd",0,0,0,0,0,0,0,0,0,0,0,-2780062,0,0,0,0,0,0,0,567000,0,0,0,0,0,0,0,0,0,-434757,0,-2647819
"a96bfca2-bfa7-43c6-b489-31bb89131ae9",0,0,0,0,0,0,0,0,0,0,0,-465375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-438402,0,-903777
"a9bce99a-d691-43e6-894a-35f43e1f62e9",0,0,0,0,0,0,0,0,0,0,0,-187528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250147,0,-437675
"a9e310d8-82dc-4306-98b6-a50cafa182a3",0,0,0,0,0,0,0,0,0,0,0,-48686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20000,0,-68686
"aa093878-deb1-4c8f-b79e-a8c0da1df690",0,0,0,0,0,0,0,0,0,0,0,-315633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91655,0,-407288
"aa11e3aa-b42a-4934-9249-379e3a918e99",0,0,0,0,0,0,0,0,0,0,0,-25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25500
"aa285e27-d9a4-4c35-017f-43894baa6134",0,0,0,0,0,2473286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473286
"aa4ca6f8-4e9c-4faf-8a20-890caad32638",0,0,0,0,0,0,0,0,0,0,0,-218271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-218271
"aa92b4f1-9025-494d-9303-ede115fce29a",0,0,0,0,0,0,0,0,0,0,0,-152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-152000
"aa98d414-7731-4370-b38c-1f588d895149",0,0,0,0,0,0,0,0,0,0,0,-156416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-264670,0,-421086
"aaae3250-ff07-41b5-bbdd-26213067d7f2",0,0,0,0,0,0,0,0,0,0,0,-5022625,0,0,0,0,0,0,0,628500,0,0,0,0,0,-42306,0,0,0,-2819323,0,-7255754
"aac85f5e-637c-4bf1-b114-5d82a010724f",0,0,0,0,0,0,0,0,0,0,0,-2583000,0,0,0,0,0,0,0,0,0,0,0,0,0,-163349,0,0,0,-936725,0,-3683074
"aad1559c-f2ba-4947-a470-a47b2b543e9f",0,0,0,0,0,0,0,0,0,0,0,-519976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-519976
"ab4935d1-ea82-4243-86ac-eaa2dd12e56b",0,0,0,0,0,0,0,0,0,0,0,-386623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-386623
"ab663452-2923-457c-8a92-b487f5cdb2cb",0,0,0,0,0,0,0,0,0,0,0,-717635,0,0,0,0,0,0,0,1162326,0,0,0,0,0,0,0,0,0,-60336,0,384355
"ab690da8-7335-44e6-bb0d-cb0bc0e4ecff",0,0,0,0,0,0,0,0,0,0,0,-262261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146917,0,-409178
"ab6fb83d-030f-4d64-9c1c-4b940bfe7e46",0,0,0,0,0,0,0,0,0,0,0,-85068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85068
"abe8c468-ca08-41ce-b58e-2d47e53c9d5d",0,0,0,0,0,0,0,0,0,0,0,-428050,0,0,0,0,0,0,0,0,0,0,0,0,0,-6875,0,0,0,0,0,-434925
"ac3e1559-3f08-4c49-bf1b-de9c35f344b2",0,0,0,0,0,0,0,0,0,0,0,-401000,0,0,0,0,0,0,0,0,0,0,0,0,0,-284800,0,0,0,0,0,-685800
"ac58fe53-1c19-48d2-80a6-416591343761",0,0,0,0,0,0,0,0,0,0,0,-226678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67038,0,-293716
"ac65bbf1-ea6a-440d-b7a9-930df37de020",0,0,0,0,0,0,0,0,0,0,0,-100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100000
"ac8ed692-1c2b-4567-bbb1-e339cef3d866",0,0,0,0,0,0,0,0,0,0,0,-41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41500
"ac97bd06-36e1-4607-8ee9-b608adce0435",0,0,0,0,0,0,0,0,0,0,0,-200334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200334
"acaa2390-b2fa-4c9e-80c3-5e523642b0cf",0,0,0,0,0,0,0,0,0,0,0,-8405597,0,0,0,0,0,0,0,22587,0,0,0,0,0,0,0,0,0,0,0,-8383010
"acbca6f0-5dc7-4340-b3bb-535751016860",0,0,0,0,0,0,0,0,0,0,0,-219239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89637,0,-308876
"accab8f4-611e-431e-b410-81731e418140",0,0,0,0,0,0,0,0,0,0,0,-1896400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1616743,0,-3513143
"acfa96c5-d88c-43f2-8997-ab6c15dc0e98",0,0,0,0,0,0,0,0,0,0,0,-9025248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2337942,0,-11363190
"ad45ffd0-d00e-4943-8b19-38bf1e60652d",0,0,0,0,0,0,0,0,0,0,0,-180643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91878,0,-272521
"ad586d5b-9a7b-4ba6-90f7-30a7da5ab7b3",0,0,0,0,0,0,0,0,0,0,0,-516413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-516413
"ad59bc42-4869-4591-82ef-46347f1c1b88",0,0,0,0,0,0,0,0,0,0,0,-354446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-354446
"ad651c71-e0ac-4179-9eaf-8d4ff06407aa",0,0,0,0,0,0,0,0,0,0,0,-702328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-702328
"ad78f398-fbc1-44b3-a51b-4d040f52f1b7",0,0,0,0,0,0,0,0,0,0,0,-1619215,0,0,0,0,0,0,0,360000,0,0,0,0,0,0,0,0,0,0,0,-1259215
"ad8c473d-fbcd-49af-9323-e8df9278a628",0,0,0,0,0,0,0,0,0,0,0,-950500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-950500
"adab69d7-086a-4c9a-bb36-4e87d30622cb",0,0,0,0,0,0,0,0,0,0,0,-176430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176430
"adf04f3a-42b8-446e-a98f-40959cf79cb2",0,0,0,0,0,0,0,0,0,0,0,-90744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90744
"ae18cadd-8be2-4ed0-932d-35db0e34b3f1",0,0,0,0,0,0,0,0,0,0,0,-221949,0,0,0,0,0,0,0,243000,0,0,0,0,0,0,0,0,0,0,0,21051
"ae3b57ea-39f1-4979-915a-515e25c4f254",0,0,0,0,0,0,0,0,0,0,0,-11454720,0,0,0,0,0,0,0,8716114,0,0,0,0,0,0,0,0,0,-821652,0,-3560258
"ae6cf2cd-eeb5-4d92-a748-75aee6f4b68e",0,0,0,0,0,0,0,0,0,0,0,-11584085,0,0,0,0,0,0,0,15337865,-1489700,0,0,0,0,0,0,0,0,0,0,2264080
"aeb9bdb9-7337-4f56-8e95-7dbfd445bac7",0,0,0,0,0,0,0,0,0,0,0,-5513565,0,0,0,0,0,0,0,5587974,0,0,0,0,0,0,0,0,0,0,0,74409
"aeda6e80-1280-41df-a882-9ed66df83185",0,0,0,0,0,0,0,0,0,0,0,-838597,0,0,0,0,0,0,0,457750,0,0,0,0,0,0,0,0,0,0,0,-380847
"af015f06-2b2b-4419-b7b6-0afdb60fad18",0,0,0,0,0,0,0,0,0,0,0,-2317733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1513363,0,-3831096
"af31e1d8-4a26-458a-8c62-feb948119461",0,0,0,0,0,0,0,0,0,0,0,-1160184,0,0,0,0,0,0,0,56000,0,0,0,0,0,0,0,0,0,0,0,-1104184
"af4dbbc4-dbed-4d5f-bfb4-44437ebc3b5e",0,0,0,0,0,0,0,0,0,0,0,-149115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149115
"af554a53-7b29-4e20-9146-2543acaf3348",0,0,0,0,0,0,0,0,0,0,0,-230337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230337
"af67664a-697a-4dcd-b5b5-9c6b5def50c8",0,0,0,0,0,0,0,0,0,0,0,-1754510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1093416,0,-2847926
"af8be4af-8b41-4304-8f41-d53fc912f261",0,0,0,0,0,0,0,0,0,0,0,-2403895,0,0,0,0,0,0,0,3205393,0,0,0,0,0,0,0,0,0,-568343,0,233155
"afb1d3c5-a8b3-4ba8-b956-947602796725",0,0,0,0,0,0,0,0,0,0,0,-28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28500
"afdc7d45-829b-4893-931d-643f8fd23c71",0,0,0,0,0,0,0,0,0,0,0,-1901355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1540301,0,-3441656
"aff52391-db74-47ce-815c-392629b8370c",0,0,0,0,0,0,0,0,0,0,0,-131268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131268
"b0096d24-9e4b-4c7f-9715-b46e5ab6c0f6",0,0,0,0,0,0,0,0,0,0,0,-465582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282924,0,-748506
"b04dbf56-61a4-4e85-a00c-f212cc2efa79",0,0,0,0,0,0,0,0,0,0,0,-3474555,0,0,0,0,0,0,0,4011553,-352000,0,0,0,0,0,0,0,0,0,0,184998
"b069215b-2125-4763-9d46-92edebb3d149",0,0,0,0,0,0,0,0,0,0,0,-260470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-355944,0,-616414
"b07878cb-deda-4773-81f9-7ab13883739d",0,0,0,0,0,0,0,0,0,0,0,-290111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290111
"b087793f-b724-4607-8596-7ccad841d6d0",0,0,0,0,0,0,0,0,0,0,0,-64716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64716
"b08abba3-f00a-4a27-8d2f-6a7c1cb3a1d1",0,0,0,0,0,0,0,0,0,0,0,-3188813,0,0,0,0,0,0,0,351000,0,0,0,0,0,0,0,0,0,-1479848,0,-4317661
"b098427c-26df-4346-aa60-7697885242a9",0,0,0,0,0,0,0,0,0,0,0,-2610680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-996833,0,-3607513
"b09bb0a3-7721-49e7-88ae-a240f19c050c",0,0,0,0,0,0,0,0,0,0,0,-7930738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2773170,0,-10703908
"b1502994-e9df-4186-a9e1-63a8dda467ca",0,0,0,0,0,0,0,0,0,0,0,-1101099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-162468,0,-1263567
"b16245eb-7529-49b9-bc0a-230c661acbc2",0,0,0,0,0,0,0,0,0,0,0,-406019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-232804,0,-638823
"b1769ad3-17b3-4b21-87d8-3e749995fef5",0,0,0,0,0,0,0,0,0,0,0,-299275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146917,0,-446192
"b1a81ac8-e041-4ac4-9c66-bca9dc42a38f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122332,0,0,0,-20000,0,-142332
"b1b1b9c6-3e1b-47bf-a9e6-75d51b3e2801",0,0,0,0,0,0,0,0,1331000,0,0,-1961000,0,0,0,0,0,0,0,5181818,0,0,0,0,0,-2787893,0,0,0,0,0,1763925
"b206967f-219a-4b10-a2b0-782f27f53673",0,0,0,0,0,0,0,0,0,0,0,-177406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130548,0,-307954
"b2486adf-e389-4f5c-8a3e-ca49ab3074a1",0,0,0,0,0,0,0,0,0,0,0,-34000,0,0,0,0,0,0,0,82000,0,0,0,0,0,0,0,0,0,0,0,48000
"b25bc748-d5aa-46c3-ab16-1f92abc77354",0,0,0,0,0,0,0,0,0,0,0,-53434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53434
"b27b08cd-651a-4f70-bbb4-d4c73f18f5fb",0,0,0,0,0,0,0,0,0,0,0,-23806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23806
"b284928f-7e80-4e3c-8106-e67c50c4934c",0,0,0,0,0,0,0,0,0,0,0,-33750,0,0,0,0,0,0,0,33750,0,0,0,0,0,0,0,0,0,0,0,0
"b2865606-cdd4-4006-8da7-9698845c4c74",0,0,0,0,0,0,0,0,0,0,0,-2122202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1362909,0,-3485111
"b289b8c3-4750-4a45-930f-c666ed525ff7",0,0,0,0,0,0,0,0,0,0,0,-27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27000
"b2abb830-35f3-440a-94ee-978432a93c19",0,0,0,0,0,0,0,0,0,0,0,-387829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445811,0,-833640
"b2c1f93f-05b0-4f02-9c13-0ba182b6b32b",0,0,0,0,0,0,0,0,0,0,0,-1222667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-672514,0,-1895181
"b2ea1e09-0813-4c1d-8a22-0072b276e3cc",0,0,0,0,0,0,0,0,0,0,0,-36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36000
"b31663ad-1d20-4d65-b1bc-07dcb9e464e9",0,0,0,0,0,0,0,0,0,0,0,-1121725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-396086,0,-1517811
"b32d68ec-6581-4da7-9c16-92084ea2f9cf",0,0,0,0,0,0,0,0,0,0,0,-4339242,0,0,0,0,0,0,0,1084895,0,0,0,0,0,0,0,0,0,-140731,0,-3395078
"b33be2d1-2587-4883-8baf-dfae35281b6a",0,0,0,0,0,0,0,0,0,0,0,-239670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31460,0,-271130
"b342d318-e6cb-42cb-ad6e-f935e21017c9",0,0,0,0,0,0,0,0,0,0,0,-702524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324193,0,-1026717
"b34400f3-25c3-4be6-b142-75418b09aa50",0,0,0,0,0,0,0,0,0,0,0,-1398612,0,0,0,0,0,0,0,645750,0,0,0,0,0,0,0,0,0,0,0,-752862
"b35ea3b5-0865-457a-9a58-66e03968b8b7",0,0,0,0,0,0,0,0,0,0,0,-34381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78785,0,-113166
"b36d9aaa-2b11-4172-9f9c-1aeeea312608",0,0,0,0,0,0,0,0,0,0,0,-937416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-456217,0,-1393633
"b383bb11-0e62-4087-a2fa-21008ebbc3c2",0,0,0,0,0,0,0,0,0,0,0,-113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113000
"b3d619ff-acce-4e4a-ac05-4a7dd654bdbf",0,0,0,0,0,0,0,0,0,0,0,-65586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65586
"b405aec3-ca03-471d-a8ac-5fe6c6385ccc",0,0,0,0,0,0,0,0,0,0,0,-331159,0,0,0,0,0,0,0,0,0,0,-49832,0,0,0,0,0,0,-91233,0,-472224
"b48a04be-f219-4afb-b8d9-de27c95f8b33",0,0,0,0,0,0,0,0,0,0,0,-367501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96800,0,-464301
"b4ad1999-0def-4751-83c8-847a3752c50f",0,0,0,0,0,0,0,0,0,0,0,-275554,0,0,0,0,0,0,0,0,0,0,0,0,0,-10003,0,0,0,0,0,-285557
"b4c05402-eae1-41d0-b49c-4067ab34bb4b",0,0,0,0,0,0,0,0,0,0,0,-9747785,0,0,0,0,0,0,0,14833090,-840000,0,0,0,0,0,0,0,0,-2408875,0,1836430
"b4c5462d-19a5-48cd-bae4-f55f4403008b",0,0,0,0,0,0,0,0,0,0,0,-250460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250460
"b52b257f-fa1b-4730-8ea3-2bb0e467867b",0,0,0,0,0,0,0,0,0,0,0,-1054601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-456603,0,-1511204
"b52fb6ca-970e-4348-bc3a-322fd78575fb",0,0,0,0,0,0,0,0,0,0,0,-185744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48150,0,-233894
"b5554807-b05b-4e0c-bf20-6aa162d3caa7",0,0,0,0,0,0,0,0,0,0,0,-1078102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145410,0,-1223512
"b56b4ed3-c952-49cd-a53a-f3bc7434851b",0,0,0,0,0,0,0,0,0,0,0,-175000,0,0,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0
"b5c9cd24-aee0-4d12-b493-52dfe49d4c41",0,0,0,0,0,0,0,0,0,0,0,-36000,0,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0
"b5d4663d-1db6-4e8c-b7bc-1de61a276e7b",0,0,0,0,0,0,0,0,0,0,0,-237885,0,0,0,0,0,0,0,272250,0,0,0,0,0,0,0,0,0,0,0,34365
"b627652c-5e98-49d5-8e74-2b0b9aec73b7",0,0,0,0,0,0,0,0,0,0,0,-4027178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825670,0,-4852848
"b679f7ab-482e-4066-b25b-35f6f0eb708e",0,0,0,0,0,0,0,0,0,0,0,-1764000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2302360,0,-4066360
"b6bf4c69-5ae3-4e31-9af5-1911a6c1d084",0,0,0,0,0,0,0,0,0,0,0,-671401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-370485,0,-1041886
"b6d77c8f-bdf8-4077-ae4f-81e0642ba4b3",0,0,0,0,0,0,0,0,0,0,0,-4323000,0,0,0,0,0,0,0,0,0,0,0,0,0,-320005,0,0,0,-1662090,0,-6305095
"b6e8319d-d46b-4a5d-b6b3-d0455d061f6f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,45000
"b6e9b15e-7b00-4b02-8d04-e469ac0aadd0",0,0,0,0,0,0,0,0,0,0,0,-81000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81000
"b717089c-5323-4083-ac8c-1be175cb595d",0,0,0,0,0,0,0,0,0,0,0,-270644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270644
"b745b80c-5858-4787-88e0-2012dbf2c3dc",0,0,0,0,0,0,0,0,0,0,0,-4093233,0,0,0,0,0,0,0,634650,0,0,0,0,0,0,0,0,0,0,0,-3458583
"b7816b88-c94e-4b92-b618-bf456d54dfc3",0,0,0,0,0,0,0,0,0,0,0,-524181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-524181
"b7a4d358-c697-4bc6-980d-c859a04cba44",0,0,0,0,0,0,0,0,0,0,0,-61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145482,0,-206482
"b7c05d0c-8779-499c-a637-6d9b2b63e63b",0,0,0,0,0,0,0,0,0,0,0,-99000,0,0,0,0,0,0,0,63000,0,0,0,0,0,0,0,0,0,0,0,-36000
"b7cc9aa4-bac5-451d-8c5f-a2d8486d19c8",0,0,0,0,0,0,0,0,0,0,0,-227590,0,0,0,0,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,42410
"b7e59118-3851-4079-b0d3-1878ad22514c",0,0,0,0,0,0,0,0,0,0,0,-158575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-158575
"b835336c-ff85-43a3-b21f-3cc47818db5e",0,0,0,0,0,0,0,0,0,0,0,-1095089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96110,0,-1191199
"b85f5684-a58e-44f8-8a94-8385f6eb064f",0,0,0,0,0,0,0,0,0,0,0,-800799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-800799
"b8a9e259-d9d6-4002-83eb-70afb175304f",0,0,0,0,0,0,0,0,0,0,0,-610267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-148760,0,-759027
"b8e27913-542d-421e-a8bf-7ebd42062efe",0,0,0,0,0,0,0,0,0,0,0,-83095,0,0,0,0,0,0,0,91800,0,0,0,0,0,0,0,0,0,0,0,8705
"b90e09fb-b9fd-4722-b8a0-3b10222c7ef4",0,0,0,0,0,0,0,0,0,0,0,-714558,0,0,0,0,0,0,0,7138,0,0,0,0,0,0,0,0,0,0,0,-707420
"b90e3043-686c-4d94-bc71-76d7df619201",0,0,0,0,0,0,0,0,0,0,0,-2895592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-189667,0,-3085259
"b975547d-d801-404d-91c0-f5fd23497650",0,0,0,0,0,0,0,0,0,0,0,-1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1310
"ba9bd5f0-2a1e-4ce4-917b-0002e7285f2b",0,0,0,0,0,0,0,0,0,0,0,-218932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12584,0,-231516
"baa5e1f7-6899-40ab-9e41-e30481561efc",0,0,0,0,0,0,0,0,0,0,0,-95988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129129,0,-225117
"bafec21c-b9a5-4a9b-af87-991f2a39138b",0,0,0,0,0,0,0,0,0,0,0,-1123055,0,0,0,0,0,0,0,792500,0,0,0,0,0,0,0,0,0,0,0,-330555
"bb0e2aa4-3a52-411b-86bb-1a68d36a8255",0,0,0,0,0,0,0,0,0,0,0,-533431,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,-211881,0,-738312
"bb116491-a6cf-4a81-8267-cecf64459255",0,0,0,0,0,0,0,0,0,0,0,-2621145,0,0,0,0,0,0,0,2629220,0,0,0,0,0,0,0,0,0,0,0,8075
"bb1b8b6a-237c-45e2-86df-f89a7ccc6f03",0,0,0,0,0,0,0,0,0,0,0,-15773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45045,0,-60818
"bb574201-3a8c-40ca-8c5e-1263744955e7",0,0,0,0,0,0,0,0,0,0,0,-329377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-363314,0,-692691
"bb92452b-3fa8-431d-b4d9-1e5dbb32ab8a",0,0,0,0,0,0,0,0,0,0,0,-2121935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2121935
"bba14ef6-0b2a-42fd-a996-ebceb695ca52",0,0,0,0,0,0,0,0,0,0,0,-557601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128005,0,-685606
"bba35769-88c9-4b65-b324-76d86b8a5244",0,0,0,0,0,0,0,0,0,0,0,-600327,0,0,0,0,0,0,0,576819,0,0,0,0,0,0,0,0,0,-19800,0,-43308
"bbbd2cab-fa45-4224-b07c-967ae1e01a52",0,0,0,0,0,0,0,0,0,0,0,-221672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-221672
"bbbf2a57-9f0b-4ffe-9afe-561e7001cba8",0,0,0,0,0,0,0,0,0,0,0,-1190504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1190504
"bbc6b6a1-3190-48ca-8e07-8cc252beb223",0,0,0,0,0,0,0,0,0,0,0,-619216,0,0,0,0,0,0,0,704290,0,0,0,0,0,0,0,0,0,-108883,0,-23809
"bbdd6b97-ad34-4068-b46f-2822a28f4d86",0,0,0,0,0,0,0,0,0,0,0,-379596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-379596
"bbe17252-d34b-4903-9206-c58fd4d6e8dd",0,0,0,0,0,0,0,0,0,0,0,-132240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132240
"bbe42957-bbe8-449e-87f4-2891fd495bea",0,0,0,0,0,0,0,0,0,0,0,-1759378,0,0,0,0,0,0,0,698500,0,0,0,0,0,0,0,0,0,0,0,-1060878
"bbefd3d8-bc42-41d1-8d18-70c41fae72fa",0,0,0,0,0,0,0,0,0,0,0,-173348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-103960,0,-277308
"bc182388-e438-4664-ba11-8658c76a8905",0,0,0,0,0,0,0,0,0,0,0,-268946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130548,0,-399494
"bc1a6e79-4def-4540-83c9-61d38d7751fa",0,0,0,0,0,0,0,0,0,0,0,-1364614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1364614
"bcabf57a-d23a-45fa-ae59-f2c2e3f69ff2",0,0,0,0,0,0,0,0,0,0,0,-3130407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-553756,0,-3684163
"bcfaf6c8-da39-413d-86b8-cb6e2a187333",0,0,0,0,0,0,0,0,0,0,0,-521952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-521952
